from,to,weight
ridiculous,promises,1.0
promises,from,1.0
from,politicians,1.0
politicians,about,1.0
about,how,1.0
how,they,1.0
they,intend,1.0
intend,to,1.0
to,fix,1.0
fix,everything,1.0
everything,theyre,1.0
theyre,all,1.0
all,experts,1.0
experts,but,1.0
but,nothing,1.0
nothing,ever,1.0
ever,happens,1.0
happens,theyre,1.0
theyre,all,1.0
all,talk,1.0
talk,and,1.0
and,no,1.0
no,action,1.0
most,of,1.0
of,them,1.0
them,have,1.0
have,gotten,1.0
gotten,really,1.0
really,good,1.0
good,at,1.0
at,saying,1.0
saying,absolutely,1.0
absolutely,nothing,1.0
nothing,theyve,1.0
theyve,all,1.0
all,got,1.0
got,some,1.0
some,kind,1.0
kind,of,1.0
of,program,1.0
program,but,1.0
but,when,1.0
when,you,1.0
you,listen,1.0
listen,to,1.0
to,them,1.0
them,you,1.0
you,still,1.0
still,dont,1.0
dont,know,1.0
know,what,1.0
what,theyre,1.0
theyre,talking,1.0
talking,about,1.0
my,approach,1.0
approach,is,1.0
is,completely,1.0
completely,different,1.0
different,i,1.0
i,approach,1.0
approach,complicated,1.0
complicated,problems,1.0
problems,such,1.0
such,as,1.0
as,how,1.0
how,to,1.0
to,provide,1.0
provide,health,1.0
health,care,1.0
care,for,1.0
for,most,1.0
most,americans,1.0
americans,at,1.0
at,a,1.0
a,price,1.0
price,we,1.0
we,can,1.0
can,afford,1.0
afford,the,1.0
the,same,1.0
same,way,1.0
way,i,1.0
i,solve,1.0
solve,the,1.0
the,toughest,1.0
toughest,business,1.0
business,problems,1.0
problems,we,1.0
we,should,1.0
should,hire,1.0
hire,the,1.0
the,most,1.0
most,knowledgeable,1.0
knowledgeable,people,1.0
people,in,1.0
in,the,1.0
the,world,1.0
world,on,1.0
on,this,1.0
this,subject,1.0
subject,and,1.0
and,lock,1.0
lock,them,1.0
them,in,1.0
in,a,1.0
a,roomand,1.0
roomand,not,1.0
not,unlock,1.0
unlock,the,1.0
the,door,1.0
door,until,1.0
until,theyve,1.0
theyve,agreed,1.0
agreed,on,1.0
on,the,1.0
the,steps,1.0
steps,we,1.0
we,need,1.0
need,to,1.0
to,take,1.0
a,lot,1.0
lot,of,1.0
of,times,1.0
times,when,1.0
when,i,1.0
i,speak,1.0
speak,people,1.0
people,say,1.0
say,i,1.0
i,dont,1.0
dont,provide,1.0
provide,specific,1.0
specific,policies,1.0
policies,that,1.0
that,some,1.0
some,pollster,1.0
pollster,has,1.0
has,determined,1.0
determined,are,1.0
are,what,1.0
what,people,1.0
people,want,1.0
want,to,1.0
to,hear,1.0
hear,i,1.0
i,know,1.0
know,thats,1.0
thats,not,1.0
not,the,1.0
the,way,1.0
way,the,1.0
the,professional,1.0
professional,politicians,1.0
politicians,do,1.0
do,itthey,1.0
itthey,seem,1.0
seem,to,1.0
to,poll,1.0
poll,and,1.0
and,focus,1.0
focus,group,1.0
group,every,1.0
every,word,1.0
word,but,1.0
but,theres,1.0
theres,nobody,1.0
nobody,like,1.0
like,me,1.0
i,ask,1.0
ask,people,1.0
people,to,1.0
to,look,1.0
look,at,1.0
at,what,1.0
what,ive,1.0
ive,done,1.0
done,throughout,1.0
throughout,my,1.0
my,whole,1.0
whole,career,1.0
career,look,1.0
look,at,1.0
at,how,1.0
how,successful,1.0
successful,ive,1.0
ive,been,1.0
been,doing,1.0
doing,things,1.0
things,my,1.0
my,way,1.0
way,so,1.0
so,they,1.0
they,have,1.0
have,a,1.0
a,choice,1.0
choice,they,1.0
they,can,1.0
can,pretend,1.0
pretend,some,1.0
some,impossible,1.0
impossible,solution,1.0
solution,is,1.0
is,actually,1.0
actually,going,1.0
going,to,1.0
to,happen,1.0
happen,or,1.0
or,they,1.0
they,can,1.0
can,listen,1.0
listen,to,1.0
to,the,1.0
the,person,1.0
person,who,1.0
who,has,1.0
has,proved,1.0
proved,that,1.0
that,he,1.0
he,can,1.0
can,solve,1.0
solve,problems,1.0
i,started,1.0
started,in,1.0
in,a,1.0
a,relatively,1.0
relatively,small,1.0
small,real,1.0
real,estate,1.0
estate,company,1.0
company,based,1.0
based,in,1.0
in,brooklyn,1.0
brooklyn,and,1.0
and,made,1.0
made,more,1.0
more,than,1.0
than,billion,1.0
billion,i,1.0
i,now,1.0
now,live,1.0
live,on,1.0
on,what,1.0
what,is,1.0
is,considered,1.0
considered,the,1.0
the,best,1.0
best,block,1.0
block,of,1.0
of,real,1.0
real,estate,1.0
estate,anywhere,1.0
anywhere,in,1.0
in,the,1.0
the,worldfifth,1.0
worldfifth,avenue,1.0
avenue,between,1.0
between,th,1.0
th,street,1.0
street,and,1.0
and,th,1.0
th,street,1.0
street,right,1.0
right,next,1.0
next,to,1.0
to,tiffanys,1.0
tiffanys,in,1.0
in,the,1.0
the,heart,1.0
heart,of,1.0
of,new,1.0
new,york,1.0
york,city,1.0
that,doesnt,1.0
doesnt,mean,1.0
mean,i,1.0
i,dont,1.0
dont,have,1.0
have,some,1.0
some,ideas,1.0
ideas,about,1.0
about,the,1.0
the,right,1.0
right,approach,1.0
approach,to,1.0
to,take,1.0
take,first,1.0
first,of,1.0
of,all,1.0
all,we,1.0
we,cannot,1.0
cannot,cut,1.0
cut,either,1.0
either,social,1.0
social,security,1.0
security,or,1.0
or,medicare,1.0
medicare,benefits,1.0
benefits,thats,1.0
thats,off,1.0
off,the,1.0
the,table,1.0
table,those,1.0
those,programs,1.0
programs,can,1.0
can,be,1.0
be,saved,1.0
saved,by,1.0
by,growing,1.0
growing,the,1.0
the,economy,1.0
economy,second,1.0
second,there,1.0
there,are,1.0
are,some,1.0
some,simple,1.0
simple,changes,1.0
changes,that,1.0
that,would,1.0
would,provide,1.0
provide,real,1.0
real,benefits,1.0
as,ive,1.0
ive,said,1.0
said,id,1.0
id,like,1.0
like,to,1.0
to,see,1.0
see,a,1.0
a,private,1.0
private,insurance,1.0
insurance,system,1.0
system,without,1.0
without,artificial,1.0
artificial,lines,1.0
lines,drawn,1.0
drawn,between,1.0
between,states,1.0
states,we,1.0
we,need,1.0
need,to,1.0
to,get,1.0
get,rid,1.0
rid,of,1.0
of,those,1.0
those,lines,1.0
lines,and,1.0
and,let,1.0
let,people,1.0
people,and,1.0
and,companies,1.0
companies,cross,1.0
cross,state,1.0
state,lines,1.0
lines,to,1.0
to,purchase,1.0
purchase,the,1.0
the,best,1.0
best,plan,1.0
plan,for,1.0
for,them,1.0
them,the,1.0
the,government,1.0
government,should,1.0
should,get,1.0
get,out,1.0
out,of,1.0
of,the,1.0
the,way,1.0
way,and,1.0
and,let,1.0
let,insurance,1.0
insurance,companies,1.0
companies,compete,1.0
compete,for,1.0
for,your,1.0
your,business,1.0
i,have,1.0
have,a,1.0
a,big,1.0
big,company,1.0
company,i,1.0
i,have,1.0
have,thousands,1.0
thousands,of,1.0
of,employees,1.0
employees,if,1.0
if,im,1.0
im,negotiating,1.0
negotiating,for,1.0
for,health,1.0
health,insurance,1.0
insurance,for,1.0
for,my,1.0
my,people,1.0
people,in,1.0
in,new,1.0
new,york,1.0
york,or,1.0
or,california,1.0
california,or,1.0
or,texas,1.0
texas,i,1.0
i,usually,1.0
usually,have,1.0
have,one,1.0
one,bidder,1.0
bidder,in,1.0
in,each,1.0
each,state,1.0
state,competition,1.0
competition,brings,1.0
brings,down,1.0
down,prices,1.0
prices,and,1.0
and,the,1.0
the,way,1.0
way,the,1.0
the,law,1.0
law,is,1.0
is,now,1.0
now,it,1.0
it,discourages,1.0
discourages,real,1.0
real,competition,1.0
competition,between,1.0
between,insurance,1.0
insurance,companies,1.0
companies,for,1.0
for,customers,1.0
customers,they,1.0
they,have,1.0
have,virtual,1.0
virtual,monopolies,1.0
monopolies,within,1.0
within,the,1.0
the,states,1.0
states,that,1.0
that,makes,1.0
makes,no,1.0
no,sense,1.0
sense,its,1.0
its,very,1.0
very,stupid,1.0
stupid,and,1.0
and,unfair,1.0
unfair,for,1.0
for,us,1.0
you,know,1.0
know,who,1.0
who,loves,1.0
loves,a,1.0
a,lack,1.0
lack,of,1.0
of,competition,1.0
competition,those,1.0
those,insurance,1.0
insurance,companies,1.0
companies,who,1.0
who,are,1.0
are,making,1.0
making,a,1.0
a,fortune,1.0
fortune,because,1.0
because,they,1.0
they,control,1.0
control,the,1.0
the,politicians,1.0
politicians,theyve,1.0
theyve,paid,1.0
paid,for,1.0
for,them,1.0
them,with,1.0
with,their,1.0
their,contributions,1.0
contributions,and,1.0
and,its,1.0
its,a,1.0
a,good,1.0
good,investment,1.0
investment,from,1.0
from,their,1.0
their,perspectives,1.0
perspectives,for,1.0
for,our,1.0
our,country,1.0
country,not,1.0
not,so,1.0
so,much,1.0
much,they,1.0
they,give,1.0
give,money,1.0
money,to,1.0
to,almost,1.0
almost,all,1.0
all,the,1.0
the,politicians,1.0
politicians,im,1.0
im,using,1.0
using,my,1.0
my,own,1.0
own,money,1.0
money,so,1.0
so,i,1.0
i,am,1.0
am,free,1.0
free,to,1.0
to,do,1.0
do,whats,1.0
whats,right,1.0
right,and,1.0
and,serve,1.0
serve,the,1.0
the,people,1.0
people,not,1.0
not,the,1.0
the,lobbyists,1.0
nobody,understands,1.0
understands,business,1.0
business,better,1.0
better,than,1.0
than,i,1.0
i,do,1.0
do,you,1.0
you,want,1.0
want,better,1.0
better,plans,1.0
plans,at,1.0
at,a,1.0
a,better,1.0
better,price,1.0
price,increase,1.0
increase,competition,1.0
competition,for,1.0
for,customers,1.0
the,government,1.0
government,doesnt,1.0
doesnt,belong,1.0
belong,in,1.0
in,health,1.0
health,care,1.0
care,except,1.0
except,as,1.0
as,the,1.0
the,very,1.0
very,last,1.0
last,resort,1.0
resort,the,1.0
the,main,1.0
main,way,1.0
way,the,1.0
the,government,1.0
government,should,1.0
should,be,1.0
be,involved,1.0
involved,is,1.0
is,to,1.0
to,make,1.0
make,sure,1.0
sure,the,1.0
the,insurance,1.0
insurance,companies,1.0
companies,are,1.0
are,financially,1.0
financially,strong,1.0
strong,so,1.0
so,that,1.0
that,if,1.0
if,there,1.0
there,is,1.0
is,a,1.0
a,catastrophic,1.0
catastrophic,event,1.0
event,or,1.0
or,they,1.0
they,make,1.0
make,some,1.0
some,kind,1.0
kind,of,1.0
of,miscalculation,1.0
miscalculation,they,1.0
they,have,1.0
have,the,1.0
the,resources,1.0
resources,theyll,1.0
theyll,need,1.0
need,to,1.0
to,handle,1.0
handle,it,1.0
if,we,1.0
we,follow,1.0
follow,my,1.0
my,logic,1.0
logic,our,1.0
our,health,1.0
health,care,1.0
care,system,1.0
system,and,1.0
and,our,1.0
our,economy,1.0
economy,will,1.0
will,be,1.0
be,well,1.0
well,again,1.0
again,very,1.0
very,soon,1.0
the,bottom,1.0
bottom,line,1.0
line,on,1.0
on,energy,1.0
energy,is,1.0
is,that,1.0
that,until,1.0
until,there,1.0
there,is,1.0
is,a,1.0
a,better,1.0
better,alternate,1.0
alternate,or,1.0
or,green,1.0
green,way,1.0
way,of,1.0
of,supplying,1.0
supplying,our,1.0
our,energy,1.0
energy,needs,1.0
needs,we,1.0
we,must,1.0
must,put,1.0
put,our,1.0
our,resources,1.0
resources,to,1.0
to,work,1.0
work,for,1.0
for,us,1.0
us,and,1.0
and,now,1.0
its,still,1.0
still,the,1.0
the,economy,1.0
economy,stupid,1.0
all,the,1.0
the,pundits,1.0
pundits,and,1.0
and,just,1.0
just,about,1.0
about,everyone,1.0
everyone,else,1.0
else,said,1.0
said,i,1.0
i,would,1.0
would,never,1.0
never,really,1.0
really,run,1.0
run,for,1.0
for,the,1.0
the,presidency,1.0
presidency,when,1.0
when,i,1.0
i,announced,1.0
announced,i,1.0
i,was,1.0
was,a,1.0
a,candidate,1.0
candidate,for,1.0
for,president,1.0
president,some,1.0
some,of,1.0
of,those,1.0
those,same,1.0
same,people,1.0
people,predicted,1.0
predicted,it,1.0
it,wasnt,1.0
wasnt,really,1.0
really,going,1.0
going,to,1.0
to,happen,1.0
happen,they,1.0
they,were,1.0
were,sure,1.0
sure,i,1.0
i,would,1.0
would,drop,1.0
drop,out,1.0
out,of,1.0
of,the,1.0
the,race,1.0
race,before,1.0
before,submitting,1.0
submitting,my,1.0
my,financial,1.0
financial,disclosures,1.0
apparently,they,1.0
they,thought,1.0
thought,i,1.0
i,would,1.0
would,be,1.0
be,embarrassed,1.0
embarrassed,to,1.0
to,admit,1.0
admit,that,1.0
that,i,1.0
i,was,1.0
was,not,1.0
not,as,1.0
as,wealthy,1.0
wealthy,as,1.0
as,most,1.0
most,people,1.0
people,thought,1.0
thought,but,1.0
but,after,1.0
after,filing,1.0
filing,those,1.0
those,papers,1.0
papers,they,1.0
they,found,1.0
found,out,1.0
out,i,1.0
i,was,1.0
was,worth,1.0
worth,much,1.0
much,more,1.0
im,rich,1.0
rich,i,1.0
i,mean,1.0
mean,im,1.0
im,really,1.0
really,rich,1.0
rich,ive,1.0
ive,earned,1.0
earned,more,1.0
more,money,1.0
money,than,1.0
than,even,1.0
even,i,1.0
i,thought,1.0
thought,i,1.0
i,wouldand,1.0
wouldand,ive,1.0
ive,had,1.0
had,some,1.0
some,pretty,1.0
pretty,big,1.0
big,dreams,1.0
you,know,1.0
know,i,1.0
i,hear,1.0
hear,politicians,1.0
politicians,talk,1.0
talk,and,1.0
and,they,1.0
they,say,1.0
say,things,1.0
things,like,1.0
like,i,1.0
i,was,1.0
was,a,1.0
a,constitutional,1.0
constitutional,law,1.0
law,professor,1.0
professor,so,1.0
so,im,1.0
im,an,1.0
an,expert,1.0
expert,on,1.0
on,the,1.0
the,constitution,1.0
or,maybe,1.0
maybe,they,1.0
they,say,1.0
say,i,1.0
i,was,1.0
was,on,1.0
on,the,1.0
the,senate,1.0
senate,foreign,1.0
foreign,relations,1.0
relations,committee,1.0
committee,for,1.0
for,years,1.0
years,so,1.0
so,that,1.0
that,makes,1.0
makes,me,1.0
me,an,1.0
an,expert,1.0
expert,on,1.0
on,foreign,1.0
foreign,policy,1.0
they,point,1.0
point,out,1.0
out,how,1.0
how,successful,1.0
successful,they,1.0
they,were,1.0
were,when,1.0
when,they,1.0
they,were,1.0
were,ceo,1.0
ceo,of,1.0
of,a,1.0
a,great,1.0
great,companywhere,1.0
companywhere,they,1.0
they,cut,1.0
cut,jobs,1.0
jobs,many,1.0
many,of,1.0
of,which,1.0
which,ended,1.0
ended,up,1.0
up,overseas,1.0
overseas,thus,1.0
thus,making,1.0
making,them,1.0
them,experts,1.0
experts,on,1.0
on,job,1.0
job,creationexperts,1.0
creationexperts,on,1.0
on,sending,1.0
sending,jobs,1.0
jobs,outside,1.0
outside,of,1.0
of,america,1.0
america,to,1.0
to,replace,1.0
replace,jobs,1.0
jobs,inside,1.0
inside,of,1.0
of,america,1.0
i,listen,1.0
listen,to,1.0
to,these,1.0
these,people,1.0
people,talking,1.0
talking,about,1.0
about,how,1.0
how,they,1.0
they,are,1.0
are,going,1.0
going,to,1.0
to,fix,1.0
fix,our,1.0
our,economy,1.0
economy,how,1.0
how,they,1.0
they,are,1.0
are,going,1.0
going,to,1.0
to,create,1.0
create,jobs,1.0
jobs,how,1.0
how,they,1.0
they,are,1.0
are,going,1.0
going,to,1.0
to,lower,1.0
lower,taxes,1.0
taxes,and,1.0
and,balance,1.0
balance,the,1.0
the,budget,1.0
budget,i,1.0
i,shake,1.0
shake,my,1.0
my,head,1.0
head,and,1.0
and,i,1.0
i,think,1.0
think,you,1.0
you,wouldnt,1.0
wouldnt,have,1.0
have,even,1.0
even,qualified,1.0
qualified,to,1.0
to,be,1.0
be,a,1.0
a,contestant,1.0
contestant,on,1.0
on,the,1.0
the,apprentice,1.0
we,shouldnt,1.0
shouldnt,take,1.0
take,any,1.0
any,fiscal,1.0
fiscal,advice,1.0
advice,from,1.0
from,members,1.0
members,of,1.0
of,a,1.0
a,congress,1.0
congress,that,1.0
that,cant,1.0
cant,pass,1.0
pass,a,1.0
a,budget,1.0
budget,nor,1.0
nor,should,1.0
should,we,1.0
we,expect,1.0
expect,them,1.0
them,to,1.0
to,keep,1.0
keep,their,1.0
their,job,1.0
job,creating,1.0
creating,promises,1.0
promises,we,1.0
we,need,1.0
need,someone,1.0
someone,who,1.0
who,is,1.0
is,a,1.0
a,tough,1.0
tough,negotiator,1.0
negotiator,and,1.0
and,a,1.0
a,real,1.0
real,leader,1.0
leader,sadly,1.0
sadly,the,1.0
the,republican,1.0
republican,majority,1.0
majority,doesnt,1.0
doesnt,possess,1.0
possess,the,1.0
the,leadership,1.0
leadership,or,1.0
or,the,1.0
the,negotiating,1.0
negotiating,skills,1.0
skills,necessary,1.0
necessary,to,1.0
to,pass,1.0
pass,a,1.0
a,budget,1.0
budget,that,1.0
that,would,1.0
would,eliminate,1.0
eliminate,programs,1.0
programs,that,1.0
that,ought,1.0
ought,to,1.0
to,be,1.0
be,entirely,1.0
entirely,in,1.0
in,private,1.0
private,hands,1.0
hands,or,1.0
or,even,1.0
even,eliminated,1.0
eliminated,completely,1.0
the,only,1.0
only,time,1.0
time,they,1.0
they,really,1.0
really,stand,1.0
stand,up,1.0
up,to,1.0
to,obama,1.0
obama,and,1.0
and,then,1.0
then,they,1.0
they,fold,1.0
fold,is,1.0
is,in,1.0
in,the,1.0
the,final,1.0
final,days,1.0
days,when,1.0
when,spending,1.0
spending,authorizations,1.0
authorizations,are,1.0
are,running,1.0
running,out,1.0
out,where,1.0
where,were,1.0
were,they,1.0
they,this,1.0
this,summer,1.0
summer,when,1.0
when,the,1.0
the,real,1.0
real,work,1.0
work,and,1.0
and,consensus,1.0
consensus,could,1.0
could,have,1.0
have,been,1.0
been,developed,1.0
theyre,going,1.0
going,to,1.0
to,screw,1.0
screw,up,1.0
up,the,1.0
the,lives,1.0
lives,of,1.0
of,millions,1.0
millions,of,1.0
of,americansand,1.0
americansand,destroy,1.0
destroy,our,1.0
our,credit,1.0
credit,ratingbecause,1.0
ratingbecause,they,1.0
they,dont,1.0
dont,have,1.0
have,the,1.0
the,leadership,1.0
leadership,skills,1.0
skills,needed,1.0
needed,to,1.0
to,make,1.0
make,our,1.0
our,country,1.0
country,great,1.0
great,again,1.0
again,and,1.0
and,to,1.0
to,look,1.0
look,out,1.0
out,for,1.0
for,americans,1.0
what,we,1.0
we,are,1.0
are,confronted,1.0
confronted,with,1.0
with,is,1.0
is,a,1.0
a,mixture,1.0
mixture,of,1.0
of,bad,1.0
bad,management,1.0
management,and,1.0
and,bad,1.0
bad,politics,1.0
we,need,1.0
need,leadership,1.0
leadership,in,1.0
in,the,1.0
the,white,1.0
white,house,1.0
house,that,1.0
that,will,1.0
will,keep,1.0
keep,government,1.0
government,functioning,1.0
functioning,while,1.0
while,getting,1.0
getting,the,1.0
the,feds,1.0
feds,out,1.0
out,of,1.0
of,all,1.0
all,the,1.0
the,areas,1.0
areas,where,1.0
where,they,1.0
they,dont,1.0
dont,belong,1.0
belong,if,1.0
if,the,1.0
the,government,1.0
government,is,1.0
is,properly,1.0
properly,sized,1.0
sized,and,1.0
and,properly,1.0
properly,focused,1.0
focused,we,1.0
we,wont,1.0
wont,need,1.0
need,to,1.0
to,go,1.0
go,from,1.0
from,crisis,1.0
crisis,to,1.0
to,crisis,1.0
we,need,1.0
need,to,1.0
to,start,1.0
start,with,1.0
with,the,1.0
the,united,1.0
united,states,1.0
states,congress,1.0
congress,weve,1.0
weve,had,1.0
had,presidents,1.0
presidents,lyndon,1.0
lyndon,johnson,1.0
johnson,for,1.0
for,one,1.0
one,ronald,1.0
ronald,reagan,1.0
reagan,for,1.0
for,another,1.0
another,who,1.0
who,have,1.0
have,managed,1.0
managed,to,1.0
to,build,1.0
build,consensus,1.0
consensus,and,1.0
and,get,1.0
get,things,1.0
things,done,1.0
done,when,1.0
when,president,1.0
president,reagan,1.0
reagan,fired,1.0
fired,the,1.0
the,air,1.0
air,traffic,1.0
traffic,controllers,1.0
controllers,during,1.0
during,his,1.0
his,seventh,1.0
seventh,month,1.0
month,in,1.0
in,office,1.0
office,he,1.0
he,sent,1.0
sent,a,1.0
a,signal,1.0
signal,to,1.0
to,the,1.0
the,unions,1.0
unions,that,1.0
that,they,1.0
they,heard,1.0
heard,loud,1.0
loud,and,1.0
and,clear,1.0
clear,when,1.0
when,president,1.0
president,johnson,1.0
johnson,twisted,1.0
twisted,arms,1.0
arms,to,1.0
to,get,1.0
get,enough,1.0
enough,votes,1.0
votes,for,1.0
for,the,1.0
the,passage,1.0
passage,of,1.0
of,a,1.0
a,civil,1.0
civil,rights,1.0
rights,bill,1.0
bill,he,1.0
he,took,1.0
took,on,1.0
on,the,1.0
the,far,1.0
far,left,1.0
left,and,1.0
and,the,1.0
the,far,1.0
far,right,1.0
right,and,1.0
and,threatened,1.0
threatened,them,1.0
them,in,1.0
in,order,1.0
order,to,1.0
to,get,1.0
get,his,1.0
his,way,1.0
it,can,1.0
can,be,1.0
be,done,1.0
president,obama,1.0
obama,is,1.0
is,big,1.0
big,on,1.0
on,playing,1.0
playing,golf,1.0
golf,but,1.0
but,he,1.0
he,doesnt,1.0
doesnt,play,1.0
play,with,1.0
with,the,1.0
the,right,1.0
right,people,1.0
people,he,1.0
he,should,1.0
should,be,1.0
be,playing,1.0
playing,with,1.0
with,those,1.0
those,smart,1.0
smart,people,1.0
people,who,1.0
who,can,1.0
can,help,1.0
help,our,1.0
our,country,1.0
country,establishing,1.0
establishing,bonds,1.0
bonds,to,1.0
to,get,1.0
get,things,1.0
things,doneand,1.0
doneand,not,1.0
not,just,1.0
just,his,1.0
his,friends,1.0
believe,me,1.0
me,i,1.0
i,know,1.0
know,how,1.0
how,to,1.0
to,use,1.0
use,a,1.0
a,golf,1.0
golf,courseand,1.0
courseand,golf,1.0
golf,clubsto,1.0
clubsto,make,1.0
make,deals,1.0
deals,the,1.0
the,only,1.0
only,things,1.0
things,that,1.0
that,work,1.0
work,are,1.0
are,having,1.0
having,a,1.0
a,clear,1.0
clear,point,1.0
point,of,1.0
of,view,1.0
view,and,1.0
and,knowing,1.0
knowing,how,1.0
how,to,1.0
to,get,1.0
get,your,1.0
your,message,1.0
message,across,1.0
across,to,1.0
to,the,1.0
the,country,1.0
country,so,1.0
so,that,1.0
that,the,1.0
the,people,1.0
people,support,1.0
support,and,1.0
and,understand,1.0
understand,your,1.0
your,mission,1.0
mission,this,1.0
this,way,1.0
way,were,1.0
were,not,1.0
not,divided,1.0
divided,and,1.0
and,special,1.0
special,interest,1.0
interest,groups,1.0
groups,cannot,1.0
cannot,buy,1.0
buy,the,1.0
the,outcomes,1.0
outcomes,they,1.0
they,want,1.0
want,and,1.0
and,rip,1.0
rip,us,1.0
us,apart,1.0
it,all,1.0
all,comes,1.0
comes,down,1.0
down,to,1.0
to,leadership,1.0
leadership,i,1.0
i,dont,1.0
dont,think,1.0
think,many,1.0
many,people,1.0
people,would,1.0
would,disagree,1.0
disagree,that,1.0
that,i,1.0
i,tell,1.0
tell,it,1.0
it,like,1.0
like,it,1.0
it,is,1.0
is,when,1.0
when,you,1.0
you,see,1.0
see,the,1.0
the,coverage,1.0
coverage,of,1.0
of,me,1.0
me,on,1.0
on,television,1.0
television,in,1.0
in,newspapers,1.0
newspapers,and,1.0
and,on,1.0
on,social,1.0
social,media,1.0
media,youd,1.0
youd,have,1.0
have,to,1.0
to,agree,1.0
agree,that,1.0
that,i,1.0
i,get,1.0
get,more,1.0
more,attention,1.0
attention,for,1.0
for,my,1.0
my,opinions,1.0
opinions,than,1.0
than,all,1.0
all,the,1.0
the,other,1.0
other,republican,1.0
republican,candidates,1.0
candidates,put,1.0
put,together,1.0
together,hopefully,1.0
hopefully,thats,1.0
thats,respect,1.0
respect,and,1.0
and,not,1.0
not,pure,1.0
pure,entertainmentbut,1.0
entertainmentbut,it,1.0
it,may,1.0
may,be,1.0
be,a,1.0
a,little,1.0
little,of,1.0
of,both,1.0
i,manage,1.0
manage,to,1.0
to,blast,1.0
blast,through,1.0
through,the,1.0
the,ridiculous,1.0
ridiculous,liberal,1.0
liberal,bias,1.0
bias,of,1.0
of,the,1.0
the,media,1.0
media,and,1.0
and,speak,1.0
speak,right,1.0
right,to,1.0
to,the,1.0
the,hearts,1.0
hearts,of,1.0
of,the,1.0
the,peopleor,1.0
peopleor,at,1.0
at,least,1.0
least,i,1.0
i,try,1.0
try,even,1.0
even,new,1.0
new,york,1.0
york,magazine,1.0
magazine,hardly,1.0
hardly,a,1.0
a,conservative,1.0
conservative,outlet,1.0
outlet,has,1.0
has,given,1.0
given,me,1.0
me,credit,1.0
credit,on,1.0
on,its,1.0
its,cover,1.0
cover,for,1.0
for,shaking,1.0
shaking,up,1.0
up,the,1.0
the,status,1.0
status,quo,1.0
again,were,1.0
were,talking,1.0
talking,leadership,1.0
when,it,1.0
it,comes,1.0
comes,to,1.0
to,creating,1.0
creating,jobs,1.0
jobs,and,1.0
and,straightening,1.0
straightening,out,1.0
out,our,1.0
our,economy,1.0
economy,i,1.0
i,am,1.0
am,the,1.0
the,only,1.0
only,expert,1.0
expert,who,1.0
who,isnt,1.0
isnt,talking,1.0
talking,in,1.0
in,theory,1.0
i,talk,1.0
talk,common,1.0
common,sense,1.0
sense,and,1.0
and,practical,1.0
practical,realism,1.0
realism,learned,1.0
learned,from,1.0
from,the,1.0
the,school,1.0
school,of,1.0
of,hard,1.0
hard,knocks,1.0
knocks,ive,1.0
ive,been,1.0
been,there,1.0
there,done,1.0
done,that,1.0
that,suffered,1.0
suffered,through,1.0
through,adversity,1.0
adversity,gone,1.0
gone,into,1.0
into,debt,1.0
debt,fought,1.0
fought,back,1.0
back,and,1.0
and,come,1.0
come,out,1.0
out,on,1.0
on,top,1.0
top,and,1.0
and,much,1.0
much,biggger,1.0
biggger,and,1.0
and,stronger,1.0
stronger,than,1.0
than,ever,1.0
ever,before,1.0
before,during,1.0
during,the,1.0
the,recession,1.0
recession,of,1.0
of,many,1.0
many,of,1.0
of,my,1.0
my,friends,1.0
friends,went,1.0
went,bankrupt,1.0
bankrupt,and,1.0
and,never,1.0
never,recovered,1.0
recovered,i,1.0
i,never,1.0
never,went,1.0
went,bankrupt,1.0
bankrupt,i,1.0
i,survived,1.0
survived,and,1.0
and,learned,1.0
learned,so,1.0
so,much,1.0
much,about,1.0
about,how,1.0
how,to,1.0
to,deal,1.0
deal,with,1.0
with,bad,1.0
bad,times,1.0
times,our,1.0
our,country,1.0
country,is,1.0
is,going,1.0
going,through,1.0
through,a,1.0
a,bad,1.0
bad,timei,1.0
timei,get,1.0
get,it,1.0
it,and,1.0
and,i,1.0
i,know,1.0
know,how,1.0
how,to,1.0
to,solve,1.0
solve,it,1.0
im,a,1.0
a,fighter,1.0
fighter,knock,1.0
knock,me,1.0
me,down,1.0
down,and,1.0
and,i,1.0
i,come,1.0
come,back,1.0
back,even,1.0
even,stronger,1.0
stronger,i,1.0
i,love,1.0
love,it,1.0
ive,spent,1.0
spent,my,1.0
my,entire,1.0
entire,life,1.0
life,not,1.0
not,just,1.0
just,making,1.0
making,money,1.0
money,but,1.0
but,more,1.0
more,importantly,1.0
importantly,learning,1.0
learning,how,1.0
how,to,1.0
to,manage,1.0
manage,my,1.0
my,resources,1.0
resources,and,1.0
and,share,1.0
share,them,1.0
them,with,1.0
with,the,1.0
the,thousands,1.0
thousands,who,1.0
who,have,1.0
have,worked,1.0
worked,for,1.0
for,me,1.0
me,to,1.0
to,hear,1.0
hear,our,1.0
our,left,1.0
left,wing,1.0
wing,critics,1.0
critics,tell,1.0
tell,it,1.0
it,we,1.0
we,need,1.0
need,socialism,1.0
socialism,to,1.0
to,make,1.0
make,this,1.0
this,country,1.0
country,move,1.0
move,forward,1.0
forward,and,1.0
and,we,1.0
we,need,1.0
need,a,1.0
a,president,1.0
president,who,1.0
who,can,1.0
can,make,1.0
make,up,1.0
up,the,1.0
the,rules,1.0
